antecedents,consequents,support,confidence,lift
frozenset({'Recency_Med'}),"frozenset({'Income_Med', 'Total_Spent_Med', 'Response_0'})",0.06205357142857143,0.19015047879616964,1.0214318285453716
frozenset({'Total_Spent_Med'}),"frozenset({'Income_Med', 'Recency_Med', 'Response_0'})",0.06205357142857143,0.1865771812080537,1.9171233298442214
frozenset({'Response_0'}),"frozenset({'Income_Med', 'Recency_Med', 'Total_Spent_Med'})",0.06205357142857143,0.07292759706190977,1.1037690366126884
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High'})",frozenset({'Response_0'}),0.09196428571428572,0.9856459330143541,1.1583666788836062
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})",frozenset({'Recency_High'}),0.09196428571428572,0.34390651085141904,1.032641533923832
"frozenset({'NumWebPurchases_Low', 'Recency_High', 'Response_0'})",frozenset({'Total_Spent_Low'}),0.09196428571428572,0.7832699619771863,2.3456212765092213
"frozenset({'Total_Spent_Low', 'Recency_High', 'Response_0'})",frozenset({'NumWebPurchases_Low'}),0.09196428571428572,0.8619246861924688,2.488030021998879
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Recency_High', 'Response_0'})",0.09196428571428572,0.321875,1.0510204081632653
"frozenset({'NumWebPurchases_Low', 'Recency_High'})","frozenset({'Total_Spent_Low', 'Response_0'})",0.09196428571428572,0.7686567164179104,2.488137347942369
"frozenset({'NumWebPurchases_Low', 'Response_0'})","frozenset({'Total_Spent_Low', 'Recency_High'})",0.09196428571428572,0.2845303867403315,2.6120822389276332
"frozenset({'Total_Spent_Low', 'Recency_High'})","frozenset({'NumWebPurchases_Low', 'Response_0'})",0.09196428571428572,0.8442622950819673,2.6120822389276332
"frozenset({'Total_Spent_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Recency_High'})",0.09196428571428572,0.2976878612716763,2.4881373479423687
"frozenset({'Recency_High', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.09196428571428572,0.30029154518950435,1.0510204081632653
frozenset({'NumWebPurchases_Low'}),"frozenset({'Total_Spent_Low', 'Recency_High', 'Response_0'})",0.09196428571428572,0.2654639175257732,2.4880300219988785
frozenset({'Total_Spent_Low'}),"frozenset({'NumWebPurchases_Low', 'Recency_High', 'Response_0'})",0.09196428571428572,0.2754010695187166,2.3456212765092213
frozenset({'Recency_High'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})",0.09196428571428572,0.2761394101876676,1.032641533923832
frozenset({'Response_0'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_High'})",0.09196428571428572,0.1080797481636936,1.158366678883606
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low'})",frozenset({'Response_0'}),0.08616071428571428,0.8853211009174312,1.0404613148242634
"frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Response_0'})",frozenset({'Total_Spent_Low'}),0.08616071428571428,0.8427947598253275,2.523877355626649
"frozenset({'Total_Spent_Low', 'Recency_Low', 'Response_0'})",frozenset({'NumWebPurchases_Low'}),0.08616071428571428,0.9018691588785047,2.603333654494653
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Recency_Low', 'Response_0'})",0.08616071428571428,0.3015625,1.1566780821917808
"frozenset({'NumWebPurchases_Low', 'Recency_Low'})","frozenset({'Total_Spent_Low', 'Response_0'})",0.08616071428571428,0.7394636015325671,2.3936394038048414
"frozenset({'NumWebPurchases_Low', 'Response_0'})","frozenset({'Total_Spent_Low', 'Recency_Low'})",0.08616071428571428,0.2665745856353591,2.3885082872928174
"frozenset({'Total_Spent_Low', 'Recency_Low'})","frozenset({'NumWebPurchases_Low', 'Response_0'})",0.08616071428571428,0.7719999999999999,2.3885082872928174
"frozenset({'Total_Spent_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Recency_Low'})",0.08616071428571428,0.27890173410404623,2.393639403804841
"frozenset({'Recency_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.08616071428571428,0.3304794520547945,1.1566780821917808
frozenset({'NumWebPurchases_Low'}),"frozenset({'Total_Spent_Low', 'Recency_Low', 'Response_0'})",0.08616071428571428,0.24871134020618557,2.603333654494653
frozenset({'Total_Spent_Low'}),"frozenset({'NumWebPurchases_Low', 'Recency_Low', 'Response_0'})",0.08616071428571428,0.2580213903743316,2.5238773556266496
frozenset({'Response_0'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Low'})",0.08616071428571428,0.1012591815320042,1.0404613148242632
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med'})",frozenset({'Response_0'}),0.08928571428571429,0.9389671361502349,1.1035080718659633
"frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Response_0'})",frozenset({'Total_Spent_Low'}),0.08928571428571429,0.8620689655172413,2.5815969020837173
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})",frozenset({'Recency_Med'}),0.08928571428571429,0.333889816360601,1.023137056973661
"frozenset({'Recency_Med', 'Total_Spent_Low', 'Response_0'})",frozenset({'NumWebPurchases_Low'}),0.08928571428571429,0.8368200836820084,2.4155631281542513
"frozenset({'NumWebPurchases_Low', 'Recency_Med'})","frozenset({'Total_Spent_Low', 'Response_0'})",0.08928571428571429,0.8097165991902835,2.6210479511361777
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Recency_Med', 'Response_0'})",0.08928571428571429,0.3125,1.10062893081761
"frozenset({'NumWebPurchases_Low', 'Response_0'})","frozenset({'Recency_Med', 'Total_Spent_Low'})",0.08928571428571429,0.27624309392265195,2.4361595684517336
"frozenset({'Recency_Med', 'Total_Spent_Low'})","frozenset({'NumWebPurchases_Low', 'Response_0'})",0.08928571428571429,0.7874015748031497,2.4361595684517336
"frozenset({'Recency_Med', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.08928571428571429,0.3144654088050315,1.1006289308176103
"frozenset({'Total_Spent_Low', 'Response_0'})","frozenset({'NumWebPurchases_Low', 'Recency_Med'})",0.08928571428571429,0.28901734104046245,2.6210479511361777
frozenset({'NumWebPurchases_Low'}),"frozenset({'Recency_Med', 'Total_Spent_Low', 'Response_0'})",0.08928571428571429,0.2577319587628866,2.4155631281542513
frozenset({'Recency_Med'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Response_0'})",0.08928571428571429,0.27359781121751026,1.023137056973661
frozenset({'Total_Spent_Low'}),"frozenset({'NumWebPurchases_Low', 'Recency_Med', 'Response_0'})",0.08928571428571429,0.26737967914438504,2.5815969020837173
frozenset({'Response_0'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Recency_Med'})",0.08928571428571429,0.10493179433368312,1.1035080718659633
"frozenset({'Recency_High', 'Response_0', 'Total_Spent_Med'})",frozenset({'NumWebPurchases_Med'}),0.054017857142857145,0.51931330472103,1.3914614863338601
"frozenset({'Recency_High', 'Total_Spent_Med', 'NumWebPurchases_Med'})",frozenset({'Response_0'}),0.054017857142857145,0.9379844961240311,1.1023532378372665
"frozenset({'Recency_High', 'Response_0', 'NumWebPurchases_Med'})",frozenset({'Total_Spent_Med'}),0.054017857142857145,0.46899224806201556,1.4101243431663286
"frozenset({'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",frozenset({'Recency_High'}),0.054017857142857145,0.3569321533923304,1.0717533828402415
"frozenset({'Recency_High', 'Total_Spent_Med'})","frozenset({'Response_0', 'NumWebPurchases_Med'})",0.054017857142857145,0.491869918699187,1.6155258326776818
"frozenset({'Recency_High', 'Response_0'})","frozenset({'Total_Spent_Med', 'NumWebPurchases_Med'})",0.054017857142857145,0.17638483965014576,1.015686480247626
"frozenset({'Recency_High', 'NumWebPurchases_Med'})","frozenset({'Total_Spent_Med', 'Response_0'})",0.054017857142857145,0.42307692307692313,1.4512899045824008
"frozenset({'Total_Spent_Med', 'Response_0'})","frozenset({'Recency_High', 'NumWebPurchases_Med'})",0.054017857142857145,0.18529862174578868,1.451289904582401
"frozenset({'Total_Spent_Med', 'NumWebPurchases_Med'})","frozenset({'Recency_High', 'Response_0'})",0.054017857142857145,0.3110539845758355,1.015686480247626
"frozenset({'Response_0', 'NumWebPurchases_Med'})","frozenset({'Recency_High', 'Total_Spent_Med'})",0.054017857142857145,0.17741935483870971,1.615525832677682
frozenset({'Recency_High'}),"frozenset({'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",0.054017857142857145,0.16219839142091155,1.0717533828402417
frozenset({'Total_Spent_Med'}),"frozenset({'Recency_High', 'Response_0', 'NumWebPurchases_Med'})",0.054017857142857145,0.16241610738255036,1.4101243431663288
frozenset({'Response_0'}),"frozenset({'Recency_High', 'Total_Spent_Med', 'NumWebPurchases_Med'})",0.054017857142857145,0.06348373557187828,1.1023532378372662
frozenset({'NumWebPurchases_Med'}),"frozenset({'Recency_High', 'Response_0', 'Total_Spent_Med'})",0.054017857142857145,0.14473684210526316,1.3914614863338604
"frozenset({'Recency_Low', 'Response_0', 'Total_Spent_Med'})",frozenset({'NumWebPurchases_Med'}),0.053125,0.5458715596330275,1.4626223607392124
"frozenset({'Recency_Low', 'Response_0', 'NumWebPurchases_Med'})",frozenset({'Total_Spent_Med'}),0.053125,0.5891089108910891,1.7712804837530733
"frozenset({'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",frozenset({'Recency_Low'}),0.053125,0.35103244837758113,1.0305539768883116
"frozenset({'Recency_Low', 'Total_Spent_Med'})","frozenset({'Response_0', 'NumWebPurchases_Med'})",0.053125,0.43272727272727274,1.4212743268461745
"frozenset({'Recency_Low', 'Response_0'})","frozenset({'Total_Spent_Med', 'NumWebPurchases_Med'})",0.053125,0.20376712328767121,1.1733633834559989
"frozenset({'Recency_Low', 'NumWebPurchases_Med'})","frozenset({'Total_Spent_Med', 'Response_0'})",0.053125,0.41754385964912283,1.4323097176325192
"frozenset({'Total_Spent_Med', 'Response_0'})","frozenset({'Recency_Low', 'NumWebPurchases_Med'})",0.053125,0.18223583460949463,1.4323097176325192
"frozenset({'Total_Spent_Med', 'NumWebPurchases_Med'})","frozenset({'Recency_Low', 'Response_0'})",0.053125,0.3059125964010283,1.1733633834559989
"frozenset({'Response_0', 'NumWebPurchases_Med'})","frozenset({'Recency_Low', 'Total_Spent_Med'})",0.053125,0.1744868035190616,1.4212743268461745
frozenset({'Recency_Low'}),"frozenset({'Total_Spent_Med', 'Response_0', 'NumWebPurchases_Med'})",0.053125,0.15596330275229356,1.0305539768883114
frozenset({'Total_Spent_Med'}),"frozenset({'Recency_Low', 'Response_0', 'NumWebPurchases_Med'})",0.053125,0.1597315436241611,1.7712804837530736
frozenset({'NumWebPurchases_Med'}),"frozenset({'Recency_Low', 'Response_0', 'Total_Spent_Med'})",0.053125,0.1423444976076555,1.4626223607392124
"frozenset({'Total_Spent_High', 'Income_High', 'Engagement_Score_High'})",frozenset({'Customer_Seniority_High'}),0.07366071428571429,0.44117647058823534,1.3247121905062296
"frozenset({'Total_Spent_High', 'Income_High', 'Customer_Seniority_High'})",frozenset({'Engagement_Score_High'}),0.07366071428571429,0.7333333333333333,2.3366524419155996
"frozenset({'Total_Spent_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",frozenset({'Income_High'}),0.07366071428571429,0.690376569037657,2.0702055082253703
"frozenset({'Income_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",frozenset({'Total_Spent_High'}),0.07366071428571429,0.9428571428571428,2.8273092369477912
"frozenset({'Total_Spent_High', 'Income_High'})","frozenset({'Engagement_Score_High', 'Customer_Seniority_High'})",0.07366071428571429,0.26785714285714285,1.82370820668693
"frozenset({'Total_Spent_High', 'Engagement_Score_High'})","frozenset({'Income_High', 'Customer_Seniority_High'})",0.07366071428571429,0.3395061728395062,3.0914383217906254
"frozenset({'Total_Spent_High', 'Customer_Seniority_High'})","frozenset({'Income_High', 'Engagement_Score_High'})",0.07366071428571429,0.5392156862745099,2.7894760675632844
"frozenset({'Income_High', 'Engagement_Score_High'})","frozenset({'Total_Spent_High', 'Customer_Seniority_High'})",0.07366071428571429,0.3810623556581986,2.7894760675632844
"frozenset({'Income_High', 'Customer_Seniority_High'})","frozenset({'Total_Spent_High', 'Engagement_Score_High'})",0.07366071428571429,0.6707317073170732,3.0914383217906254
"frozenset({'Engagement_Score_High', 'Customer_Seniority_High'})","frozenset({'Total_Spent_High', 'Income_High'})",0.07366071428571429,0.5015197568389058,1.8237082066869301
frozenset({'Total_Spent_High'}),"frozenset({'Income_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",0.07366071428571429,0.2208835341365462,2.8273092369477917
frozenset({'Income_High'}),"frozenset({'Total_Spent_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",0.07366071428571429,0.2208835341365462,2.0702055082253703
frozenset({'Engagement_Score_High'}),"frozenset({'Total_Spent_High', 'Income_High', 'Customer_Seniority_High'})",0.07366071428571429,0.23470839260312945,2.3366524419155996
frozenset({'Customer_Seniority_High'}),"frozenset({'Total_Spent_High', 'Income_High', 'Engagement_Score_High'})",0.07366071428571429,0.22117962466487937,1.3247121905062293
"frozenset({'Income_Med', 'NumWebPurchases_High', 'Engagement_Score_High'})",frozenset({'Customer_Seniority_High'}),0.05044642857142857,0.5566502463054187,1.6714430988259221
"frozenset({'Income_Med', 'NumWebPurchases_High', 'Customer_Seniority_High'})",frozenset({'Engagement_Score_High'}),0.05044642857142857,0.837037037037037,2.6670881407723512
"frozenset({'Income_Med', 'Engagement_Score_High', 'Customer_Seniority_High'})",frozenset({'NumWebPurchases_High'}),0.05044642857142857,0.7902097902097903,2.8185826911941567
"frozenset({'NumWebPurchases_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",frozenset({'Income_Med'}),0.05044642857142857,0.491304347826087,1.4752302133115751
"frozenset({'Income_Med', 'NumWebPurchases_High'})","frozenset({'Engagement_Score_High', 'Customer_Seniority_High'})",0.05044642857142857,0.41544117647058826,2.8285356695869837
"frozenset({'Income_Med', 'Engagement_Score_High'})","frozenset({'NumWebPurchases_High', 'Customer_Seniority_High'})",0.05044642857142857,0.4448818897637795,3.6369906316454967
"frozenset({'Income_Med', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_High', 'Engagement_Score_High'})",0.05044642857142857,0.46502057613168724,2.0958673853822525
"frozenset({'NumWebPurchases_High', 'Engagement_Score_High'})","frozenset({'Income_Med', 'Customer_Seniority_High'})",0.05044642857142857,0.227364185110664,2.0958673853822525
"frozenset({'NumWebPurchases_High', 'Customer_Seniority_High'})","frozenset({'Income_Med', 'Engagement_Score_High'})",0.05044642857142857,0.41240875912408764,3.636990631645497
"frozenset({'Engagement_Score_High', 'Customer_Seniority_High'})","frozenset({'Income_Med', 'NumWebPurchases_High'})",0.05044642857142857,0.3434650455927052,2.828535669586984
frozenset({'Income_Med'}),"frozenset({'NumWebPurchases_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",0.05044642857142857,0.1514745308310992,1.4752302133115751
frozenset({'NumWebPurchases_High'}),"frozenset({'Income_Med', 'Engagement_Score_High', 'Customer_Seniority_High'})",0.05044642857142857,0.1799363057324841,2.8185826911941567
frozenset({'Engagement_Score_High'}),"frozenset({'Income_Med', 'NumWebPurchases_High', 'Customer_Seniority_High'})",0.05044642857142857,0.16073968705547653,2.6670881407723512
frozenset({'Customer_Seniority_High'}),"frozenset({'Income_Med', 'NumWebPurchases_High', 'Engagement_Score_High'})",0.05044642857142857,0.1514745308310992,1.6714430988259223
"frozenset({'Total_Spent_High', 'NumWebPurchases_High', 'Engagement_Score_High'})",frozenset({'Customer_Seniority_High'}),0.06919642857142858,0.4952076677316294,1.4869506376928283
"frozenset({'Total_Spent_High', 'NumWebPurchases_High', 'Customer_Seniority_High'})",frozenset({'Engagement_Score_High'}),0.06919642857142858,0.9337349397590362,2.9752009460316375
"frozenset({'Total_Spent_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",frozenset({'NumWebPurchases_High'}),0.06919642857142858,0.6485355648535566,2.3132478746368896
"frozenset({'NumWebPurchases_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",frozenset({'Total_Spent_High'}),0.06919642857142858,0.673913043478261,2.020836971072697
"frozenset({'Total_Spent_High', 'NumWebPurchases_High'})","frozenset({'Engagement_Score_High', 'Customer_Seniority_High'})",0.06919642857142858,0.4403409090909091,2.998065764023211
"frozenset({'Total_Spent_High', 'Engagement_Score_High'})","frozenset({'NumWebPurchases_High', 'Customer_Seniority_High'})",0.06919642857142858,0.31893004115226337,2.607311285332372
"frozenset({'Total_Spent_High', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_High', 'Engagement_Score_High'})",0.06919642857142858,0.5065359477124184,2.282978919267238
"frozenset({'NumWebPurchases_High', 'Engagement_Score_High'})","frozenset({'Total_Spent_High', 'Customer_Seniority_High'})",0.06919642857142858,0.31187122736418516,2.282978919267238
"frozenset({'NumWebPurchases_High', 'Customer_Seniority_High'})","frozenset({'Total_Spent_High', 'Engagement_Score_High'})",0.06919642857142858,0.5656934306569343,2.607311285332372
"frozenset({'Engagement_Score_High', 'Customer_Seniority_High'})","frozenset({'Total_Spent_High', 'NumWebPurchases_High'})",0.06919642857142858,0.47112462006079026,2.998065764023211
frozenset({'Total_Spent_High'}),"frozenset({'NumWebPurchases_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",0.06919642857142858,0.20749665327978584,2.020836971072697
frozenset({'NumWebPurchases_High'}),"frozenset({'Total_Spent_High', 'Engagement_Score_High', 'Customer_Seniority_High'})",0.06919642857142858,0.24681528662420382,2.3132478746368896
frozenset({'Engagement_Score_High'}),"frozenset({'Total_Spent_High', 'NumWebPurchases_High', 'Customer_Seniority_High'})",0.06919642857142858,0.22048364153627314,2.9752009460316375
frozenset({'Customer_Seniority_High'}),"frozenset({'Total_Spent_High', 'NumWebPurchases_High', 'Engagement_Score_High'})",0.06919642857142858,0.20777479892761397,1.4869506376928283
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High'})",frozenset({'Income_Low'}),0.06785714285714285,0.8941176470588236,2.6811559965351606
"frozenset({'Engagement_Score_Low', 'Income_Low', 'Customer_Seniority_High'})",frozenset({'NumWebPurchases_Low'}),0.06785714285714285,0.9268292682926829,2.6753834548654765
"frozenset({'NumWebPurchases_Low', 'Income_Low', 'Customer_Seniority_High'})",frozenset({'Engagement_Score_Low'}),0.06785714285714285,0.9743589743589742,2.5029404845918606
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low'})","frozenset({'Income_Low', 'Customer_Seniority_High'})",0.06785714285714285,0.21529745042492918,1.876522525104441
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_Low', 'Income_Low'})",0.06785714285714285,0.7755102040816326,3.334247326569783
"frozenset({'Engagement_Score_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})",0.06785714285714285,0.2529118136439268,2.9202188791876083
"frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'Income_Low'})",0.06785714285714285,0.7835051546391752,2.9202188791876083
"frozenset({'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})",0.06785714285714285,0.29174664107485604,3.3342473265697836
"frozenset({'Income_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low'})",0.06785714285714285,0.5914396887159533,1.876522525104441
frozenset({'Engagement_Score_Low'}),"frozenset({'NumWebPurchases_Low', 'Income_Low', 'Customer_Seniority_High'})",0.06785714285714285,0.17431192660550457,2.5029404845918606
frozenset({'NumWebPurchases_Low'}),"frozenset({'Engagement_Score_Low', 'Income_Low', 'Customer_Seniority_High'})",0.06785714285714285,0.1958762886597938,2.6753834548654765
frozenset({'Income_Low'}),"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High'})",0.06785714285714285,0.2034805890227577,2.6811559965351606
"frozenset({'Engagement_Score_Low', 'Income_Low', 'Customer_Seniority_High'})",frozenset({'Total_Spent_Low'}),0.06696428571428571,0.9146341463414633,2.7390113473327244
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",frozenset({'Income_Low'}),0.06696428571428571,0.8771929824561403,2.6304046595739683
"frozenset({'Income_Low', 'Customer_Seniority_High', 'Total_Spent_Low'})",frozenset({'Engagement_Score_Low'}),0.06696428571428571,0.9090909090909091,2.335279399499583
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})","frozenset({'Total_Spent_Low', 'Income_Low'})",0.06696428571428571,0.7653061224489797,2.9006526468455403
"frozenset({'Engagement_Score_Low', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})",0.06696428571428571,0.24958402662229617,3.005743116311524
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low'})","frozenset({'Income_Low', 'Customer_Seniority_High'})",0.06696428571428571,0.20718232044198892,1.805791431089709
"frozenset({'Income_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'Total_Spent_Low'})",0.06696428571428571,0.5836575875486382,1.8057914310897092
"frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'Income_Low'})",0.06696428571428571,0.8064516129032259,3.0057431163115242
"frozenset({'Total_Spent_Low', 'Income_Low'})","frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})",0.06696428571428571,0.25380710659898476,2.9006526468455403
frozenset({'Engagement_Score_Low'}),"frozenset({'Income_Low', 'Customer_Seniority_High', 'Total_Spent_Low'})",0.06696428571428571,0.1720183486238532,2.335279399499583
frozenset({'Income_Low'}),"frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",0.06696428571428571,0.20080321285140562,2.6304046595739683
frozenset({'Total_Spent_Low'}),"frozenset({'Engagement_Score_Low', 'Income_Low', 'Customer_Seniority_High'})",0.06696428571428571,0.20053475935828877,2.7390113473327244
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High'})",frozenset({'Total_Spent_Low'}),0.07053571428571428,0.9294117647058824,2.783265177728846
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",frozenset({'NumWebPurchases_Low'}),0.07053571428571428,0.9239766081871345,2.6671489720865735
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",frozenset({'Engagement_Score_Low'}),0.07053571428571428,0.9937106918238994,2.552651318446714
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low'})","frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})",0.07053571428571428,0.2237960339943343,2.6951780438027355
"frozenset({'Engagement_Score_Low', 'Total_Spent_Low'})","frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})",0.07053571428571428,0.21823204419889503,2.5197926752862108
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.07053571428571428,0.8061224489795918,2.8214285714285716
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Engagement_Score_Low', 'Customer_Seniority_High'})",0.07053571428571428,0.246875,2.8214285714285716
"frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'Total_Spent_Low'})",0.07053571428571428,0.8144329896907216,2.5197926752862103
"frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})","frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low'})",0.07053571428571428,0.8494623655913979,2.6951780438027355
frozenset({'Engagement_Score_Low'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",0.07053571428571428,0.1811926605504587,2.552651318446714
frozenset({'NumWebPurchases_Low'}),"frozenset({'Engagement_Score_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",0.07053571428571428,0.2036082474226804,2.6671489720865735
frozenset({'Total_Spent_Low'}),"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_High'})",0.07053571428571428,0.21122994652406418,2.783265177728846
"frozenset({'NumWebPurchases_Low', 'Income_Low', 'Customer_Seniority_High'})",frozenset({'Total_Spent_Low'}),0.06428571428571428,0.9230769230769229,2.764294529000411
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",frozenset({'Income_Low'}),0.06428571428571428,0.9056603773584905,2.715768735318633
"frozenset({'Income_Low', 'Customer_Seniority_High', 'Total_Spent_Low'})",frozenset({'NumWebPurchases_Low'}),0.06428571428571428,0.8727272727272726,2.519212746016869
"frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})","frozenset({'Total_Spent_Low', 'Income_Low'})",0.06428571428571428,0.7422680412371133,2.8133340310848287
"frozenset({'NumWebPurchases_Low', 'Income_Low'})","frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})",0.06428571428571428,0.27639155470249516,3.32858646523435
"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})","frozenset({'Income_Low', 'Customer_Seniority_High'})",0.06428571428571428,0.22499999999999998,1.961089494163424
"frozenset({'Income_Low', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_Low', 'Total_Spent_Low'})",0.06428571428571428,0.5603112840466926,1.9610894941634243
"frozenset({'Total_Spent_Low', 'Customer_Seniority_High'})","frozenset({'NumWebPurchases_Low', 'Income_Low'})",0.06428571428571428,0.7741935483870968,3.3285864652343506
"frozenset({'Total_Spent_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Customer_Seniority_High'})",0.06428571428571428,0.24365482233502536,2.813334031084829
frozenset({'NumWebPurchases_Low'}),"frozenset({'Income_Low', 'Customer_Seniority_High', 'Total_Spent_Low'})",0.06428571428571428,0.18556701030927833,2.519212746016869
frozenset({'Income_Low'}),"frozenset({'NumWebPurchases_Low', 'Total_Spent_Low', 'Customer_Seniority_High'})",0.06428571428571428,0.19277108433734938,2.715768735318633
frozenset({'Total_Spent_Low'}),"frozenset({'NumWebPurchases_Low', 'Income_Low', 'Customer_Seniority_High'})",0.06428571428571428,0.1925133689839572,2.764294529000411
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Customer_Seniority_Low'})",frozenset({'Income_Low'}),0.08214285714285714,0.623728813559322,1.8703514623465614
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low', 'Income_Low'})",frozenset({'Customer_Seniority_Low'}),0.08214285714285714,0.35867446393762187,1.0669731729352894
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_Low', 'Income_Low'})",frozenset({'NumWebPurchases_Low'}),0.08214285714285714,0.7965367965367965,2.2992814745392067
"frozenset({'NumWebPurchases_Low', 'Customer_Seniority_Low', 'Income_Low'})",frozenset({'Engagement_Score_Low'}),0.08214285714285714,0.9787234042553192,2.5141518641421046
"frozenset({'Engagement_Score_Low', 'NumWebPurchases_Low'})","frozenset({'Customer_Seniority_Low', 'Income_Low'})",0.08214285714285714,0.26062322946175637,2.402452814791499
"frozenset({'Engagement_Score_Low', 'Customer_Seniority_Low'})","frozenset({'NumWebPurchases_Low', 'Income_Low'})",0.08214285714285714,0.4791666666666667,2.060140754958413
"frozenset({'Engagement_Score_Low', 'Income_Low'})","frozenset({'NumWebPurchases_Low', 'Customer_Seniority_Low'})",0.08214285714285714,0.30615640599001664,2.136418534011331
